CompositeCompositeID,TotalDDT,TotalDDT.lipid,Lipid,CompositeCommonName,Year,MDL.mean,MDL.min,CompositeTissuePrep,NumberFishPerComp,CompositeTissueName,WeightAvg.g,TLMin.mm,TLMax.mm,TLAvgLength.mm,SexSummary,Program,CompositeStationArea,Region
MS-30SEP03-SL-686-4-71,0,0,2.19,market squid,2003,2.3,2,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,125.83,NA,Jarvis2007,686,Pelagic
MS-30SEP03-WL-757-2-46,1.1,0.280612245,3.92,market squid,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,NA,NA,Jarvis2007,757,Pelagic
MS-31JUL03-SL-657-1-31,0.6,1.25,0.48,market squid,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,128.17,NA,Jarvis2007,657,Pelagic
NA-09SEP03-SB-664-1-04,50,6.666666667,7.5,northern anchovy,2003,4.633333333,3.9,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,126.5,NA,Jarvis2007,664,Pelagic
NA-12NOV03-WB-718-2-22,49.6,29.52380952,1.68,northern anchovy,2003,0.33,0.33,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,83.9,NA,Jarvis2007,718,Pelagic
NA-12SEP03-SB-664-1-05,38.1,7.188679245,5.3,northern anchovy,2003,4.633333333,3.9,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,125.3,NA,Jarvis2007,664,Pelagic
NA-12SEP03-SB-801-3-24,1.7,0.890052356,1.91,northern anchovy,2003,0.33,0.33,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,89.3,NA,Jarvis2007,801,Pelagic
NA-14NOV03-WB-739-2-16,42.4,13.50318471,3.14,northern anchovy,2003,3.45,3,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,83.3,NA,Jarvis2007,739,Pelagic
NA-15OCT03-SL-807-4-26,53.69,5.315841584,10.1,northern anchovy,2003,2.3,2,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,128,NA,Jarvis2007,807,Pelagic
NA-17DEC03-WB-859-3-25,11.9,4.937759336,2.41,northern anchovy,2003,0.33,0.33,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,117.1,NA,Jarvis2007,859,Pelagic
NA-18FEB03-WB-664-1-09,19.8,7.071428571,2.8,northern anchovy,2004,4.633333333,3.9,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,NA,NA,Jarvis2007,664,Pelagic
NA-19AUG03-SB-664-1-06,38.2,6.821428571,5.6,northern anchovy,2003,4.633333333,3.9,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,121.3,NA,Jarvis2007,664,Pelagic
NA-20JAN04-WL-762-4-27,18.6,8.985507246,2.07,northern anchovy,2004,0.33,0.33,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,128.78,NA,Jarvis2007,762,Pelagic
NA-21OCT03-SB-738-2-13,3.2,29.09090909,0.11,northern anchovy,2003,0.33,0.33,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,80.6,NA,Jarvis2007,738,Pelagic
NA-23OCT03-SB-665-1-01,37.1,12.53378378,2.96,northern anchovy,2003,0.33,0.33,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,94.5,NA,Jarvis2007,665,Pelagic
NA-23SEP03-SL-739-2-11,1.8,3.75,0.48,northern anchovy,2003,0.33,0.33,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,84,NA,Jarvis2007,739,Pelagic
NA-26NOV03-WB-719-2-21,25.2,38.18181818,0.66,northern anchovy,2003,0.33,0.33,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,78.3,NA,Jarvis2007,719,Pelagic
NA-27JAN04-WL-738-2-17,34.4,10.39274924,3.31,northern anchovy,2004,0.33,0.33,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,125.9,NA,Jarvis2007,738,Pelagic
NA-28AUG03-SL-664-1-03,66,13.25301205,4.98,northern anchovy,2003,0.33,0.33,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,123,NA,Jarvis2007,664,Pelagic
NA-28OCT03-SB-664-1-02c,47.79,2.794736842,17.1,northern anchovy,2003,2.3,2,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,100,NA,Jarvis2007,664,Pelagic
NA-28OCT03-SB-664-1-02d,30.68,6.391666667,4.8,northern anchovy,2003,2.3,2,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,87.1,NA,Jarvis2007,664,Pelagic
NA-28OCT03-SB-665-1-02,12.4,5.636363636,2.2,northern anchovy,2003,4.633333333,3.9,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,86.4,NA,Jarvis2007,665,Pelagic
NA-29DEC03-WL-679-2-23,57.8,12.04166667,4.8,northern anchovy,2003,0.33,0.33,NA,10,"whole without Head, Tail and Guts",NA,NA,NA,127.3,NA,Jarvis2007,679,Pelagic
PS-03OCT03-SL-738-2-115,18.2,2.6,7,pacific sardine,2003,4.633333333,3.9,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,174.83,NA,Jarvis2007,738,Pelagic
PS-05NOV03-WL-719-2-127,39.5,8.044806517,4.91,pacific sardine,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,174.83,NA,Jarvis2007,719,Pelagic
PS-06NOV03-WL-806-4-141,28.8,5.142857143,5.6,pacific sardine,2003,4.633333333,3.9,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,172.83,NA,Jarvis2007,806,Pelagic
PS-08JAN04-WL-739-2-124,11.7,5.27027027,2.22,pacific sardine,2004,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,133.17,NA,Jarvis2007,739,Pelagic
PS-10DEC03-WL-687-4-144,9.64,0.674125874,14.3,pacific sardine,2003,2.3,2,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,129.5,NA,Jarvis2007,687,Pelagic
PS-10DEC03-WL-807-4-138,2.3,3.333333333,0.69,pacific sardine,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,120.5,NA,Jarvis2007,807,Pelagic
PS-10DEC03-WL-807-4-140,0,0,6.5,pacific sardine,2003,4.633333333,3.9,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,121.17,NA,Jarvis2007,807,Pelagic
PS-13DEC03-WL-719-2-128,14,1.386138614,10.1,pacific sardine,2003,2.3,2,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,120.83,NA,Jarvis2007,719,Pelagic
PS-14JAN04-WL-757-2-121,6.3,11.05263158,0.57,pacific sardine,2004,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,117.5,NA,Jarvis2007,757,Pelagic
PS-15SEP03-SB-801-3-145,2.4,1.751824818,1.37,pacific sardine,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,114.83,NA,Jarvis2007,801,Pelagic
PS-16FEB04-WB-859-3-147,11.8,6.210526316,1.9,pacific sardine,2004,4.633333333,3.9,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,136.17,NA,Jarvis2007,859,Pelagic
PS-17DEC03-WB-859-3-146,3.8,4.042553191,0.94,pacific sardine,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,105,NA,Jarvis2007,859,Pelagic
PS-19AUG03-SB-664-1-101,52.87,4.720535714,11.2,pacific sardine,2003,2.3,2,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,153.67,NA,Jarvis2007,664,Pelagic
PS-19FEB04-WB-664-1-106,24.6,4.949698189,4.97,pacific sardine,2004,2.3,2,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,112.5,NA,Jarvis2007,664,Pelagic
PS-20NOV03-WL-683-1-103,8.9,3.436293436,2.59,pacific sardine,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,124.33,NA,Jarvis2007,683,Pelagic
PS-20OCT03-SL-807-4-133,19.7,2.736111111,7.2,pacific sardine,2003,4.633333333,3.9,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,164.17,NA,Jarvis2007,807,Pelagic
PS-21AUG03-SL-807-4-129,24.4,5.674418605,4.3,pacific sardine,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,169.67,NA,Jarvis2007,807,Pelagic
PS-21OCT03-SB-683-1-99,12.2,4.357142857,2.8,pacific sardine,2003,4.633333333,3.9,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,108.5,NA,Jarvis2007,683,Pelagic
PS-22SEP03-SB-701-2-120,18.8,18.61386139,1.01,pacific sardine,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,92.83,NA,Jarvis2007,701,Pelagic
PS-22SEP03-SL-739-2-113,51.9,2.544117647,20.4,pacific sardine,2003,2.3,2,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,173.5,NA,Jarvis2007,739,Pelagic
PS-23JAN04-WB-801-3-148,5,9.433962264,0.53,pacific sardine,2004,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,121,NA,Jarvis2007,801,Pelagic
PS-23JUL03-SL-762-4-135,18,5.438066465,3.31,pacific sardine,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,169.67,NA,Jarvis2007,762,Pelagic
PS-23OCT03-SL-762-4-136,1.8,1.636363636,1.1,pacific sardine,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,130.67,NA,Jarvis2007,762,Pelagic
PS-25NOV03-WL-681-1-104,11.6,6.480446927,1.79,pacific sardine,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,123.17,NA,Jarvis2007,681,Pelagic
PS-25NOV03-WL-762-4-142,25.3,8.75432526,2.89,pacific sardine,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,177,NA,Jarvis2007,762,Pelagic
PS-25SEP03-SL-757-2-108,24.3,1.292553191,18.8,pacific sardine,2003,2.3,2,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,177.67,NA,Jarvis2007,757,Pelagic
PS-26AUG03-SL-719-2-119,27.6,3.285714286,8.4,pacific sardine,2003,4.633333333,3.9,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,167.67,NA,Jarvis2007,719,Pelagic
PS-26NOV03-WL-738-2-125,51.5,3.961538462,13,pacific sardine,2003,4.633333333,3.9,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,162.17,NA,Jarvis2007,738,Pelagic
PS-27OCT03-SL-709-4-137,2.2,1.964285714,1.12,pacific sardine,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,121.5,NA,Jarvis2007,709,Pelagic
PS-28OCT03-SB-665-1-99B,10.6,4.416666667,2.4,pacific sardine,2003,4.633333333,3.9,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,102,NA,Jarvis2007,665,Pelagic
PS-29SEP03-SL-657-1-102,7.3,14.03846154,0.52,pacific sardine,2003,0.33,0.33,NA,6,"whole without Head, Tail and Guts",NA,NA,NA,127.83,NA,Jarvis2007,657,Pelagic
SC_80112NWPTBOG08TPS,99.538,126.9617347,0.784,top smelt,2009,0.2765,0.127,"Skin on, Scales Off",74,"whole without Head, Tail and Guts",14.40851307,101,183,125.8108139,"Unk (23), M (30), F (21)",CoastalSportfish,Newport Bay,Central
OFCS_1,84,28.09364548,2.99,white croaker,2003,NA,NA,Skin off,9,fillet,NA,NA,NA,184,NA,OFCS,Ventura to Rincon,North
OFCS_2,31.9,319,0.1,barred sand bass,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,427,NA,OFCS,North Santa Monica Bay,Central
OFCS_4,34.6,86.5,0.4,kelp bass,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,425,NA,OFCS,North Santa Monica Bay,Central
OFCS_6,84.3,99.17647059,0.85,queenfish,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,171,NA,OFCS,North Santa Monica Bay,Central
OFCS_9,110,61.11111111,1.8,white croaker,2003,NA,NA,Skin off,5,fillet,NA,NA,NA,218,NA,OFCS,North Santa Monica Bay,Central
OFCS_10,79.3,80.1010101,0.99,queenfish,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,166,NA,OFCS,North Santa Monica Bay,Central
OFCS_11,101,83.47107438,1.21,white croaker,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,202,NA,OFCS,North Santa Monica Bay,Central
OFCS_12,50.5,68.24324324,0.74,queenfish,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,162,NA,OFCS,North Santa Monica Bay,Central
OFCS_13,97.9,52.07446809,1.88,white croaker,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,194,NA,OFCS,North Santa Monica Bay,Central
OFCS_15,54.8,119.1304348,0.46,california halibut,2003,NA,NA,Skin off,8,fillet,NA,NA,NA,616,NA,OFCS,Middle Santa Monica Bay,Central
OFCS_16,197,66.77966102,2.95,california scorpionfish,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,275,NA,OFCS,Middle Santa Monica Bay,Central
OFCS_17,1.35,0.447019868,3.02,opaleye,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,324,NA,OFCS,Middle Santa Monica Bay,Central
OFCS_18,310,42.52400549,7.29,top smelt,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,177,NA,OFCS,Middle Santa Monica Bay,Central
OFCS_19,129,26.54320988,4.86,white croaker,2003,NA,NA,Skin off,6,fillet,NA,NA,NA,238,NA,OFCS,Middle Santa Monica Bay,Central
OFCS_20,35.5,84.52380952,0.42,yellowfin croaker,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,261,NA,OFCS,Middle Santa Monica Bay,Central
OFCS_21,722,147.3469388,4.9,california scorpionfish,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,291,NA,OFCS,South Santa Monica Bay,Central
OFCS_22,200,149.2537313,1.34,white croaker,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,207,NA,OFCS,South Santa Monica Bay,Central
OFCS_23,99.1,396.4,0.25,barred sand bass,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,429,NA,OFCS,South Santa Monica Bay,Central
OFCS_25,73.7,368.5,0.2,black croaker,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,314,NA,OFCS,South Santa Monica Bay,Central
OFCS_26,16.2,47.64705882,0.34,california corbina,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,284,NA,OFCS,South Santa Monica Bay,Central
OFCS_27,101,198.0392157,0.51,kelp bass,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,425,NA,OFCS,South Santa Monica Bay,Central
OFCS_28,0.89,0.927083333,0.96,opaleye,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,260,NA,OFCS,South Santa Monica Bay,Central
OFCS_29,262,20.31007752,12.9,pacific sardine,2003,NA,NA,Skin off,5,fillet,NA,NA,NA,215,NA,OFCS,South Santa Monica Bay,Central
OFCS_30,21.9,29.59459459,0.74,queenfish,2003,NA,NA,Skin off,9,fillet,NA,NA,NA,177,NA,OFCS,South Santa Monica Bay,Central
OFCS_33,283,124.122807,2.28,white croaker,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,182,NA,OFCS,South Santa Monica Bay,Central
OFCS_34,65.4,105.483871,0.62,barred sand bass,2003,NA,NA,Skin off,1,fillet,NA,NA,NA,325,NA,OFCS,South Santa Monica Bay,Central
OFCS_36,10.4,25.36585366,0.41,jacksmelt,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,251,NA,OFCS,South Santa Monica Bay,Central
OFCS_37,0.36,0.220858896,1.63,opaleye,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,338,NA,OFCS,South Santa Monica Bay,Central
OFCS_38,262,20.31007752,12.9,pacific sardine,2003,NA,NA,Skin off,5,fillet,NA,NA,NA,210,NA,OFCS,South Santa Monica Bay,Central
OFCS_39,198,94.73684211,2.09,top smelt,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,173,NA,OFCS,South Santa Monica Bay,Central
OFCS_41,363,625.862069,0.58,barred sand bass,2003,NA,NA,Skin off,4,fillet,NA,NA,NA,376,NA,OFCS,Palos Verdes,Palos Verdes
OFCS_42,487,2029.166667,0.24,barred sand bass,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,409,NA,OFCS,Palos Verdes,Palos Verdes
OFCS_43,321,655.1020408,0.49,california scorpionfish,2003,NA,NA,Skin off,8,fillet,NA,NA,NA,305,NA,OFCS,Palos Verdes,Palos Verdes
OFCS_45,1830,1967.741935,0.93,white croaker,2003,NA,NA,Skin off,9,fillet,NA,NA,NA,258,NA,OFCS,Palos Verdes,Palos Verdes
OFCS_46,583,583,1,barred sand bass,2003,NA,NA,Skin off,15,fillet,NA,NA,NA,367,NA,OFCS,San Pedro Bay,Central
OFCS_48,246,492,0.5,california scorpionfish,2003,NA,NA,Skin off,14,fillet,NA,NA,NA,302,NA,OFCS,San Pedro Bay,Central
OFCS_49,609,225.5555556,2.7,california sheephead,2003,NA,NA,Skin off,3,fillet,NA,NA,NA,351,NA,OFCS,San Pedro Bay,Central
OFCS_50,200,166.6666667,1.2,kelp bass,2003,NA,NA,Skin off,22,fillet,NA,NA,NA,381,NA,OFCS,San Pedro Bay,Central
OFCS_51,3.32,1.366255144,2.43,opaleye,2003,NA,NA,Skin off,3,fillet,NA,NA,NA,308,NA,OFCS,San Pedro Bay,Central
OFCS_52,145,17.34449761,8.36,pacific sardine,2003,NA,NA,Skin off,9,fillet,NA,NA,NA,198,NA,OFCS,San Pedro Bay,Central
OFCS_53,97.1,138.7142857,0.7,queenfish,2003,NA,NA,Skin off,3,fillet,NA,NA,NA,190,NA,OFCS,San Pedro Bay,Central
OFCS_57,3180,1209.125475,2.63,white croaker,2003,NA,NA,Skin off,9,fillet,NA,NA,NA,219,NA,OFCS,San Pedro Bay,Central
OFCS_58,118,69.41176471,1.7,barred sand bass,2003,NA,NA,Skin off,4,fillet,NA,NA,NA,319,NA,OFCS,San Pedro Bay,Central
OFCS_60,95.9,67.06293706,1.43,california corbina,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,408,NA,OFCS,San Pedro Bay,Central
OFCS_61,89.5,263.2352941,0.34,california halibut,2003,NA,NA,Skin off,6,fillet,NA,NA,NA,665,NA,OFCS,San Pedro Bay,Central
OFCS_62,47.4,163.4482759,0.29,california scorpionfish,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,281,NA,OFCS,San Pedro Bay,Central
OFCS_63,42.4,46.08695652,0.92,jacksmelt,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,337,NA,OFCS,San Pedro Bay,Central
OFCS_64,208,154.0740741,1.35,kelp bass,2003,NA,NA,Skin off,2,fillet,NA,NA,NA,388,NA,OFCS,San Pedro Bay,Central
OFCS_65,145,17.34449761,8.36,pacific sardine,2003,NA,NA,Skin off,1,fillet,NA,NA,NA,205,NA,OFCS,San Pedro Bay,Central
OFCS_66,89.6,119.4666667,0.75,queenfish,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,195,NA,OFCS,San Pedro Bay,Central
OFCS_67,43.6,128.2352941,0.34,shovelnose guitarfish,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,616,NA,OFCS,San Pedro Bay,Central
OFCS_68,151,51.01351351,2.96,top smelt,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,148,NA,OFCS,San Pedro Bay,Central
OFCS_70,439,145.8471761,3.01,white croaker,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,220,NA,OFCS,San Pedro Bay,Central
OFCS_71,293,133.1818182,2.2,barred sand bass,2003,NA,NA,Skin off,2,fillet,NA,NA,NA,359,NA,OFCS,San Pedro Bay,Central
OFCS_73,165,358.6956522,0.46,california halibut,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,656,NA,OFCS,San Pedro Bay,Central
OFCS_74,332,107.0967742,3.1,kelp bass,2003,NA,NA,Skin off,1,fillet,NA,NA,NA,375,NA,OFCS,San Pedro Bay,Central
OFCS_75,1.54,1.166666667,1.32,opaleye,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,312,NA,OFCS,San Pedro Bay,Central
OFCS_76,55,130.952381,0.42,queenfish,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,190,NA,OFCS,San Pedro Bay,Central
OFCS_77,68.1,206.3636364,0.33,shovelnose guitarfish,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,885,NA,OFCS,San Pedro Bay,Central
OFCS_79,72.5,40.96045198,1.77,white croaker,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,236,NA,OFCS,San Pedro Bay,Central
OFCS_81,53.9,66.54320988,0.81,california corbina,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,271,NA,OFCS,Long Beach,Central
OFCS_82,16.3,42.89473684,0.38,queenfish,2003,NA,NA,Skin off,9,fillet,NA,NA,NA,177,NA,OFCS,Long Beach,Central
OFCS_84,59.5,205.1724138,0.29,shovelnose guitarfish,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,740,NA,OFCS,Long Beach,Central
OFCS_85,126,63.95939086,1.97,white croaker,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,207,NA,OFCS,Long Beach,Central
OFCS_86,24.5,55.68181818,0.44,yellowfin croaker,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,225,NA,OFCS,Long Beach,Central
OFCS_87,50.6,140.5555556,0.36,barred sand bass,2003,NA,NA,Skin off,1,fillet,NA,NA,NA,0,NA,OFCS,Long Beach,Central
OFCS_89,49.3,59.39759036,0.83,california scorpionfish,2003,NA,NA,Skin off,7,fillet,NA,NA,NA,285,NA,OFCS,Long Beach,Central
OFCS_90,184,95.83333333,1.92,kelp bass,2003,NA,NA,Skin off,4,fillet,NA,NA,NA,402,NA,OFCS,Long Beach,Central
OFCS_91,0.56,0.717948718,0.78,opaleye,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,294,NA,OFCS,Long Beach,Central
OFCS_93,93.3,55.20710059,1.69,white croaker,2003,NA,NA,Skin off,9,fillet,NA,NA,NA,179,NA,OFCS,Long Beach,Central
OFCS_94,52.9,110.2083333,0.48,yellowfin croaker,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,242,NA,OFCS,Long Beach,Central
OFCS_95,124,31.79487179,3.9,barred sand bass,2003,NA,NA,Skin off,1,fillet,NA,NA,NA,422,NA,OFCS,Santa Ana River to Seal Beach,Central
OFCS_96,315,85.13513514,3.7,kelp bass,2003,NA,NA,Skin off,2,fillet,NA,NA,NA,411,NA,OFCS,Santa Ana River to Seal Beach,Central
OFCS_97,104,60.11560694,1.73,white croaker,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,182,NA,OFCS,Santa Ana River to Seal Beach,Central
OFCS_98,50.2,39.84126984,1.26,california corbina,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,270,NA,OFCS,Santa Ana River to Seal Beach,Central
OFCS_99,87.8,127.2463768,0.69,white croaker,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,247,NA,OFCS,Santa Ana River to Seal Beach,Central
OFCS_101,159,91.37931034,1.74,white croaker,2003,NA,NA,Skin off,8,fillet,NA,NA,NA,251,NA,OFCS,Santa Ana River to Seal Beach,Central
OFCS_102,352,150.4273504,2.34,california scorpionfish,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,289,NA,OFCS,Middle Santa Monica Bay,Central
OFCS_103,230,181.1023622,1.27,white croaker,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,223,NA,OFCS,Middle Santa Monica Bay,Central
OFCS_104,56.1,151.6216216,0.37,california scorpionfish,2003,NA,NA,Skin off,5,fillet,NA,NA,NA,321,NA,OFCS,Palos Verdes,Palos Verdes
OFCS_105,151,35.52941176,4.25,kelp bass,2003,NA,NA,Skin off,2,fillet,NA,NA,NA,308,NA,OFCS,Palos Verdes,Palos Verdes
OFCS_106,100,71.42857143,1.4,pacific barracuda,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,831,NA,OFCS,Palos Verdes,Palos Verdes
OFCS_107,2520,1812.94964,1.39,white croaker,2003,NA,NA,Skin off,8,fillet,NA,NA,NA,241,NA,OFCS,Palos Verdes,Palos Verdes
OFCS_108,84.6,248.8235294,0.34,pacific barracuda,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,799,NA,OFCS,Santa Ana River to Seal Beach,Central
OFCS_109,1540,1033.557047,1.49,barred sand bass,2003,NA,NA,Skin off,6,fillet,NA,NA,NA,406,NA,OFCS,Palos Verdes,Palos Verdes
OFCS_111,127,508,0.25,black croaker,2003,NA,NA,Skin off,5,fillet,NA,NA,NA,296,NA,OFCS,Palos Verdes,Palos Verdes
OFCS_112,833,2031.707317,0.41,california scorpionfish,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,331,NA,OFCS,Palos Verdes,Palos Verdes
OFCS_113,249,711.4285714,0.35,kelp bass,2003,NA,NA,Skin off,10,fillet,NA,NA,NA,388,NA,OFCS,Palos Verdes,Palos Verdes
OFCS_114,1.53,0.95625,1.6,opaleye,2003,NA,NA,Skin off,1,fillet,NA,NA,NA,320,NA,OFCS,Palos Verdes,Palos Verdes
OFCS_117,742,1257.627119,0.59,white croaker,2003,NA,NA,Skin off,7,fillet,NA,NA,NA,265,NA,OFCS,Palos Verdes,Palos Verdes
PLOO2001-4RF1RF1Copper Rockfish3,217.3,109.7474747,1.98,copper rockfish,2001,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2001-4RF1RF1Vermilion Rockfish1,9.8,11.52941176,0.85,vermilion rockfish,2001,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2001-4RF1RF1Vermilion Rockfish2,6.1,6.03960396,1.01,vermilion rockfish,2001,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2001-4RF2RF2Starry Rockfish1,117.3,51.44736842,2.28,starry rockfish,2001,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2002-4RF1RF1Copper Rockfish1,25,22.93577982,1.09,copper rockfish,2002,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2002-4RF1RF1Copper Rockfish2,49,32.45033113,1.51,copper rockfish,2002,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2002-4RF2RF2Flag Rockfish1,69.7,29.04166667,2.4,flag rockfish,2002,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2002-4RF2RF2Vermilion Rockfish2,7.1,5.725806452,1.24,vermilion rockfish,2002,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2003-4RF1RF1Copper Rockfish1,0,0,0.56,copper rockfish,2003,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2003-4RF1RF1Vermilion Rockfish3,0,0,1.64,vermilion rockfish,2003,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma,South
PLOO2003-4RF2RF2Vermilion Rockfish1,0,0,1.32,vermilion rockfish,2003,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
PLOO2003-4RF2RF2Vermilion Rockfish2,0,0,1.59,vermilion rockfish,2003,1.33,1.33,NA,NA,fillet,NA,NA,NA,NA,NA,SDSD,Pt Loma to La Jolla,South
